健康_女性,0.214
贫困_地区,-0.181
天然_木,-0.026
甜美_人,0.070
天真_女孩,0.088
老_外灘,0.021
空_秋,0.070
普通_朋友,-0.041
完美_演出,0.459
非凡_婚紗,0.044
小_家,-0.156
永久_會址,-0.196
老_屋,0.021
好_店,0.228
私_人,0.016
高_叶,0.025
好_米,0.228
小_珍珠,-0.156
自然_木,-0.026
好_春天,0.228
大_斷層,0.080
胖胖_貓,0.197
自然_材,-0.026
老_建築,0.021
老_城市,0.021
小_風景,-0.172
精彩_演出,0.281
幸福_小孩,0.402
大_郡,0.103
大_波浪,0.048
性感_少女,0.196
大_食,0.229
大_集合,0.040
小_台,-0.078
好_夥伴,0.228
好_車,0.228
小_口,-0.078
小_班,-0.078
古_池,-0.004
空_冬,0.070
